num_updates,time_taken,is_valid
2076,0.011765241622924805,True
2196,0.012623786926269531,True
2202,0.012595891952514648,True
2124,0.011927127838134766,True
2094,0.012490034103393555,True
2094,0.011892080307006836,True
2088,0.011684894561767578,True
2064,0.01261591911315918,True
2094,0.01171422004699707,True
2082,0.011775016784667969,True
2058,0.012692928314208984,True
2094,0.012497186660766602,True
2070,0.011840105056762695,True
2136,0.01275491714477539,True
2124,0.011883974075317383,True
2082,0.011851072311401367,True
2070,0.011740922927856445,True
2160,0.011923074722290039,True
2178,0.011973142623901367,True
2058,0.01381683349609375,True
2160,0.011788129806518555,True
2172,0.011998176574707031,True
2142,0.012001991271972656,True
2178,0.012005090713500977,True
2082,0.012532949447631836,True
2172,0.012166976928710938,True
2142,0.012067794799804688,True
2094,0.013103723526000977,True
2106,0.011839866638183594,True
2142,0.012762308120727539,True
2142,0.011990070343017578,True
2214,0.012778997421264648,True
2166,0.012848854064941406,True
2172,0.012478113174438477,True
2010,0.011585235595703125,True
1998,0.011776924133300781,True
2100,0.012747049331665039,True
2160,0.012897014617919922,True
2154,0.013332128524780273,True
2118,0.01270294189453125,True
2088,0.011964082717895508,True
2172,0.013347864151000977,True
2106,0.012735128402709961,True
2100,0.012640953063964844,True
2154,0.014301061630249023,True
2082,0.012026786804199219,True
2118,0.012464046478271484,True
2118,0.013211727142333984,True
2184,0.013190031051635742,True
2136,0.011885881423950195,True
2196,0.011847972869873047,True
2094,0.013098001480102539,True
2106,0.01182103157043457,True
2094,0.013795137405395508,True
2154,0.01323699951171875,True
2196,0.012040138244628906,True
2106,0.01191401481628418,True
2250,0.013283014297485352,True
2124,0.011907815933227539,True
2148,0.013071775436401367,True
2160,0.01392507553100586,True
2232,0.012309074401855469,True
2106,0.01194906234741211,True
2148,0.012037277221679688,True
2118,0.01261591911315918,True
2142,0.012017965316772461,True
2052,0.012611150741577148,True
2136,0.011819839477539062,True
2136,0.012598991394042969,True
2100,0.011692047119140625,True
2184,0.01271820068359375,True
2142,0.011831998825073242,True
2058,0.011810064315795898,True
2160,0.012065887451171875,True
2148,0.012488126754760742,True
2076,0.011739015579223633,True
2028,0.011653900146484375,True
2046,0.012346267700195312,True
2142,0.014351129531860352,True
2100,0.011831045150756836,True
2172,0.011911869049072266,True
2130,0.01455998420715332,True
2112,0.01191401481628418,True
2088,0.012629032135009766,True
2028,0.011665105819702148,True
2034,0.012418031692504883,True
2124,0.011909008026123047,True
2202,0.011984825134277344,True
2160,0.01196432113647461,True
2142,0.012764930725097656,True
2196,0.012574911117553711,True
2112,0.012933015823364258,True
2208,0.013620138168334961,True
2052,0.01258397102355957,True
2184,0.01264810562133789,True
2088,0.01175999641418457,True
2082,0.011761903762817383,True
2160,0.012067794799804688,True
2190,0.011873960494995117,True
2148,0.011898279190063477,True
2124,0.012742757797241211,True
2148,0.012014150619506836,True
2094,0.01200103759765625,True
2220,0.012981891632080078,True
2112,0.0119171142578125,True
2154,0.012080192565917969,True
2220,0.012051105499267578,True
2022,0.011732101440429688,True
2190,0.0119781494140625,True
2100,0.012511968612670898,True
2214,0.011944055557250977,True
2070,0.012349843978881836,True
2256,0.011963844299316406,True
2190,0.012008905410766602,True
2118,0.012407064437866211,True
2232,0.011962890625,True
2094,0.01222085952758789,True
2190,0.011853933334350586,True
2172,0.013365983963012695,True
2148,0.011931896209716797,True
2154,0.012809276580810547,True
2184,0.012829780578613281,True
2154,0.011973142623901367,True
2040,0.011783123016357422,True
2040,0.011761903762817383,True
2118,0.012593269348144531,True
1986,0.011651992797851562,True
2088,0.012555122375488281,True
2094,0.012350797653198242,True
2118,0.011976957321166992,True
2274,0.01287078857421875,True
2118,0.01199197769165039,True
2250,0.012733936309814453,True
2256,0.012034893035888672,True
2154,0.012015819549560547,True
2190,0.01236414909362793,True
2160,0.01265263557434082,True
2148,0.012969017028808594,True
2160,0.012971878051757812,True
2136,0.011941194534301758,True
2166,0.011965274810791016,True
2244,0.012068986892700195,True
2166,0.01208186149597168,True
2154,0.01279306411743164,True
2046,0.012540817260742188,True
2100,0.01174306869506836,True
2154,0.01178288459777832,True
2148,0.01492929458618164,True
2070,0.01247406005859375,True
2172,0.011966943740844727,True
2058,0.012592077255249023,True
2154,0.012006998062133789,True
2148,0.012006998062133789,True
2142,0.01196908950805664,True
2136,0.012781620025634766,True
2166,0.014339208602905273,True
2088,0.012008905410766602,True
2106,0.011723995208740234,True
2016,0.011803150177001953,True
2166,0.012127161026000977,True
2178,0.012214899063110352,True
2106,0.011802911758422852,True
2112,0.011713027954101562,True
2220,0.012077093124389648,True
2184,0.01537322998046875,True
2076,0.012371063232421875,True
2106,0.011924982070922852,True
2202,0.011928081512451172,True
2088,0.012658119201660156,True
2130,0.01175999641418457,True
2046,0.011673927307128906,True
2166,0.011942148208618164,True
2172,0.011898040771484375,True
2202,0.011912345886230469,True
2244,0.012037038803100586,True
2076,0.011783838272094727,True
2136,0.012495040893554688,True
2076,0.011733055114746094,True
2166,0.011851072311401367,True
2118,0.012552022933959961,True
2100,0.014274835586547852,True
2178,0.011931896209716797,True
2094,0.012637138366699219,True
2118,0.013260126113891602,True
2136,0.012871980667114258,True
2094,0.011919260025024414,True
2124,0.01419210433959961,True
2076,0.011873006820678711,True
2064,0.011621236801147461,True
2094,0.01213979721069336,True
2172,0.01204824447631836,True
2196,0.011939048767089844,True
2106,0.012248039245605469,True
2064,0.012489080429077148,True
2136,0.011957883834838867,True
2010,0.011627912521362305,True
2184,0.011895895004272461,True
2220,0.01289510726928711,True
2034,0.012969255447387695,True
2100,0.01176595687866211,True
2196,0.013586044311523438,True
2142,0.012687921524047852,True
2070,0.013276100158691406,True
2142,0.012988090515136719,True
2190,0.011862993240356445,True
2154,0.013466835021972656,True
2100,0.011903047561645508,True
2220,0.012402057647705078,True
2118,0.013267993927001953,True
2160,0.012094974517822266,True
2112,0.012842893600463867,True
2196,0.012645959854125977,True
2226,0.012151718139648438,True
2202,0.012082099914550781,True
2040,0.011822700500488281,True
2142,0.011972904205322266,True
2094,0.011656999588012695,True
2256,0.013098955154418945,True
2076,0.0117340087890625,True
2142,0.0128021240234375,True
2022,0.011685848236083984,True
2118,0.01297307014465332,True
2112,0.011854171752929688,True
2166,0.01265096664428711,True
2208,0.012803077697753906,True
2100,0.012820959091186523,True
2058,0.011871814727783203,True
2082,0.01412510871887207,True
2172,0.011812210083007812,True
2070,0.012113809585571289,True
2136,0.013278961181640625,True
2190,0.012101888656616211,True
2148,0.012709856033325195,True
2070,0.013445854187011719,True
2166,0.013208150863647461,True
2034,0.012473106384277344,True
2046,0.011635065078735352,True
2208,0.012945890426635742,True
2154,0.011996984481811523,True
2142,0.012789011001586914,True
2094,0.012588024139404297,True
2100,0.011816263198852539,True
2190,0.01189112663269043,True
2226,0.012928009033203125,True
2112,0.011837959289550781,True
2058,0.015333175659179688,True
2160,0.014374732971191406,True
2112,0.023540019989013672,True
2250,0.01357579231262207,True
2088,0.013580083847045898,True
2244,0.01438593864440918,True
2040,0.013657093048095703,True
2232,0.012537240982055664,True
2160,0.012912988662719727,True
2106,0.012817859649658203,True
2046,0.012367963790893555,True
2232,0.012679100036621094,True
2106,0.011801719665527344,True
2196,0.013634920120239258,True
2202,0.013383865356445312,True
2070,0.011896133422851562,True
2136,0.013815879821777344,True
2220,0.013000011444091797,True
2130,0.011950254440307617,True
2082,0.012803792953491211,True
2106,0.013267993927001953,True
2202,0.012810945510864258,True
2058,0.012915849685668945,True
2190,0.012033224105834961,True
2028,0.011747121810913086,True
2160,0.012468338012695312,True
2154,0.011841058731079102,True
2208,0.012354135513305664,True
2166,0.013046979904174805,True
2112,0.015333175659179688,True
2094,0.0120849609375,True
2184,0.012924909591674805,True
2172,0.013630867004394531,True
2148,0.012262344360351562,True
2124,0.013171911239624023,True
2112,0.01412820816040039,True
2178,0.08683609962463379,True
2208,0.0251157283782959,True
2112,0.0160067081451416,True
2130,0.024631023406982422,True
2130,0.020164012908935547,True
2124,0.032002925872802734,True
2238,0.016606807708740234,True
2112,0.013424873352050781,True
2202,0.029959917068481445,True
2052,0.01952672004699707,True
2190,0.025980234146118164,True
2100,0.03503012657165527,True
2046,0.025983095169067383,True
2142,0.03556108474731445,True
1998,0.05231618881225586,True
2124,0.02840280532836914,True
2214,0.024671077728271484,True
2040,0.03614377975463867,True
2130,0.012079238891601562,True
2178,0.024940013885498047,True
2118,0.02426910400390625,True
2124,0.05617403984069824,True
2154,0.02739405632019043,True
2136,0.015409231185913086,True
2112,0.023712873458862305,True
2118,0.06501007080078125,True
2190,0.04840493202209473,True
2154,0.020849943161010742,True
2100,0.033685922622680664,True
2058,0.01578998565673828,True
2046,0.01283121109008789,True
2022,0.017040252685546875,True
2112,0.021487951278686523,True
2196,0.020833969116210938,True
2052,0.04722905158996582,True
2184,0.026702880859375,True
2142,0.014760255813598633,True
2112,0.018554210662841797,True
2094,0.015557050704956055,True
2100,0.012762784957885742,True
2172,0.01512002944946289,True
2124,0.015072107315063477,True
2070,0.03725910186767578,True
2154,0.018347978591918945,True
2016,0.01575922966003418,True
2076,0.015822649002075195,True
2154,0.017003774642944336,True
2034,0.017153024673461914,True
2088,0.011951208114624023,True
2154,0.012902975082397461,True
2130,0.012285947799682617,True
2040,0.01661396026611328,True
2106,0.027198076248168945,True
2064,0.017589092254638672,True
2118,0.019569873809814453,True
2046,0.014320850372314453,True
2064,0.03179597854614258,True
2244,0.02895498275756836,True
2136,0.028305768966674805,True
2064,0.048909902572631836,True
2178,0.015866994857788086,True
2112,0.013241052627563477,True
2148,0.015897035598754883,True
2160,0.025905132293701172,True
2190,0.016984224319458008,True
2058,0.050984859466552734,True
2202,0.013659000396728516,True
2070,0.01377415657043457,True
2184,0.023255109786987305,True
2082,0.016267061233520508,True
2124,0.01351022720336914,True
2154,0.01952195167541504,True
2118,0.019168853759765625,True
2094,0.025735139846801758,True
2208,0.021463871002197266,True
2106,0.01601099967956543,True
2154,0.018383264541625977,True
2178,0.015937089920043945,True
2130,0.01769089698791504,True
2190,0.015468120574951172,True
2154,0.016932964324951172,True
2082,0.017211198806762695,True
2142,0.01557302474975586,True
2112,0.01852107048034668,True
2244,0.029919862747192383,True
2064,0.037439823150634766,True
2214,0.021770000457763672,True
2196,0.05367612838745117,True
2088,0.034596920013427734,True
2052,0.015595674514770508,True
2106,0.02378988265991211,True
2130,0.013766050338745117,True
2052,0.022035837173461914,True
2154,0.02788090705871582,True
2082,0.0211489200592041,True
2208,0.014467239379882812,True
2184,0.02660202980041504,True
2130,0.03889608383178711,True
2064,0.013443231582641602,True
2160,0.014245748519897461,True
2214,0.0311281681060791,True
2172,0.018673181533813477,True
2034,0.015624046325683594,True
2130,0.023744821548461914,True
2112,0.12583518028259277,True
2070,0.025999069213867188,True
2148,0.020067214965820312,True
2154,0.017837047576904297,True
2130,0.021876811981201172,True
2094,0.02594614028930664,True
2016,0.01692795753479004,True
2166,0.02947688102722168,True
2118,0.02593517303466797,True
2034,0.02461409568786621,True
2124,0.09675979614257812,True
2094,0.01912403106689453,True
2040,0.04399991035461426,True
2166,0.026701688766479492,True
2046,0.018467187881469727,True
2016,0.019247055053710938,True
2058,0.026437997817993164,True
2226,0.02431797981262207,True
2094,0.09678792953491211,True
2142,0.017007112503051758,True
2070,0.023829936981201172,True
2166,0.024439096450805664,True
2094,0.02270984649658203,True
2166,0.01638031005859375,True
2106,0.038787841796875,True
2136,0.03611302375793457,True
1998,0.016637802124023438,True
2112,0.017732858657836914,True
2094,0.027514934539794922,True
2100,0.017817020416259766,True
2076,0.019446134567260742,True
2130,0.04332685470581055,True
2172,0.016171932220458984,True
2070,0.03188514709472656,True
2214,0.01608109474182129,True
2172,0.017673015594482422,True
2142,0.01730513572692871,True
2166,0.02901768684387207,True
2160,0.016767024993896484,True
2208,0.017045021057128906,True
2064,0.014795064926147461,True
2046,0.015329837799072266,True
2292,0.019602298736572266,True
2364,0.023633241653442383,True
2172,0.01830005645751953,True
2118,0.014365911483764648,True
2124,0.019018173217773438,True
2220,0.017148256301879883,True
2166,0.016201019287109375,True
2124,0.015259027481079102,True
2100,0.017367124557495117,True
2148,0.022000789642333984,True
2106,0.021646738052368164,True
2142,0.015842914581298828,True
2100,0.018658161163330078,True
2088,0.021010875701904297,True
2160,0.01353001594543457,True
2100,0.01644301414489746,True
2208,0.016097068786621094,True
2058,0.01792287826538086,True
2130,0.025033950805664062,True
2094,0.022533893585205078,True
2064,0.03112006187438965,True
2118,0.02294301986694336,True
2172,0.04570603370666504,True
2100,0.02497386932373047,True
2136,0.014356136322021484,True
2070,0.01620030403137207,True
2136,0.018980741500854492,True
2196,0.022561073303222656,True
2064,0.015806913375854492,True
2118,0.02275395393371582,True
2088,0.018782854080200195,True
2172,0.016116857528686523,True
2064,0.019136905670166016,True
2088,0.0341949462890625,True
2220,0.03803110122680664,True
2262,0.016470909118652344,True
2082,0.0206758975982666,True
2100,0.028579235076904297,True
2166,0.03370022773742676,True
2082,0.018503904342651367,True
2088,0.015291690826416016,True
2118,0.01673603057861328,True
2154,0.02072596549987793,True
2118,0.020446300506591797,True
2142,0.014546394348144531,True
2274,0.022687911987304688,True
2166,0.0191650390625,True
2058,0.018279075622558594,True
2172,0.017650127410888672,True
2148,0.0168759822845459,True
2196,0.014687061309814453,True
2166,0.017396926879882812,True
2160,0.018208980560302734,True
2034,0.01671600341796875,True
2190,0.01678013801574707,True
2178,0.023552894592285156,True
2016,0.020226240158081055,True
2112,0.015316963195800781,True
2136,0.014672040939331055,True
2118,0.014379024505615234,True
2202,0.01568007469177246,True
2058,0.014371156692504883,True
2094,0.014766216278076172,True
2052,0.01514291763305664,True
2154,0.01681995391845703,True
2058,0.01700305938720703,True
2130,0.020009279251098633,True
2076,0.014024972915649414,True
2160,0.022467851638793945,True
2136,0.014437198638916016,True
2064,0.016904830932617188,True
2166,0.01595902442932129,True
2172,0.020106077194213867,True
2058,0.02505207061767578,True
2124,0.01395106315612793,True
2130,0.018656015396118164,True
2148,0.02026081085205078,True
2046,0.025648832321166992,True
2148,0.01867818832397461,True
2040,0.016012907028198242,True
2172,0.020285844802856445,True
2088,0.019452810287475586,True
2082,0.016786813735961914,True
2124,0.020396947860717773,True
2130,0.02256321907043457,True
2208,0.015533208847045898,True
2136,0.017215967178344727,True
2184,0.03536796569824219,True
2196,0.021674156188964844,True
2070,0.041954994201660156,True
2142,0.016723155975341797,True
2046,0.015607833862304688,True
2040,0.015295028686523438,True
2256,0.023416996002197266,True
2136,0.019079208374023438,True
2148,0.018333911895751953,True
2118,0.028387069702148438,True
2160,0.027887821197509766,True
2214,0.025294065475463867,True
2022,0.024898052215576172,True
2226,0.029313087463378906,True
2316,0.022717952728271484,True
1980,0.02921915054321289,True
2184,0.01431131362915039,True
2160,0.019922971725463867,True
2034,0.017143964767456055,True
2196,0.013836860656738281,True
2118,0.020241260528564453,True
2268,0.024595975875854492,True
2076,0.015499114990234375,True
2190,0.018198013305664062,True
2094,0.017946243286132812,True
2148,0.021121978759765625,True
2214,0.019410133361816406,True
2166,0.021645784378051758,True
2178,0.0177919864654541,True
2130,0.016729116439819336,True
2082,0.017392873764038086,True
2178,0.017191171646118164,True
2166,0.013751029968261719,True
2076,0.019557952880859375,True
2154,0.02674102783203125,True
2148,0.015207052230834961,True
2136,0.01828479766845703,True
2178,0.017155885696411133,True
2220,0.01881718635559082,True
2148,0.05158710479736328,True
2172,0.021033048629760742,True
2082,0.015452146530151367,True
2154,0.019695043563842773,True
2076,0.02104496955871582,True
2136,0.020823001861572266,True
2238,0.026618003845214844,True
2136,0.022752046585083008,True
2052,0.018210887908935547,True
1956,0.016510009765625,True
2160,0.013953208923339844,True
2148,0.014391899108886719,True
2244,0.015503883361816406,True
2214,0.019853830337524414,True
2064,0.016607999801635742,True
2160,0.01742100715637207,True
2178,0.01522207260131836,True
2100,0.01564812660217285,True
2052,0.015463113784790039,True
2100,0.015265941619873047,True
2202,0.045652151107788086,True
2250,0.01635885238647461,True
2148,0.031075000762939453,True
2124,0.02306509017944336,True
2040,0.061894893646240234,True
2154,0.016534090042114258,True
2184,0.014867067337036133,True
2148,0.01845097541809082,True
2070,0.01586008071899414,True
2220,0.017869949340820312,True
2136,0.02474188804626465,True
2058,0.02526068687438965,True
2112,0.01914811134338379,True
2106,0.013952016830444336,True
2106,0.016618013381958008,True
2160,0.019883155822753906,True
2190,0.016597986221313477,True
2064,0.017796993255615234,True
2112,0.018999099731445312,True
2286,0.015524148941040039,True
2106,0.015661001205444336,True
2088,0.01721787452697754,True
2190,0.023302793502807617,True
2100,0.01844000816345215,True
2178,0.0159299373626709,True
2082,0.014429330825805664,True
2148,0.01595759391784668,True
2070,0.03549027442932129,True
2166,0.023391008377075195,True
2082,0.023569822311401367,True
2136,0.02314305305480957,True
2076,0.029570817947387695,True
2022,0.018330097198486328,True
2220,0.01946091651916504,True
2052,0.01679706573486328,True
2118,0.015336036682128906,True
2196,0.016079187393188477,True
2172,0.019650936126708984,True
2148,0.017657995223999023,True
2124,0.02292490005493164,True
2112,0.015531778335571289,True
2130,0.018517017364501953,True
2250,0.022609949111938477,True
2106,0.020780086517333984,True
2112,0.014754056930541992,True
2112,0.01612687110900879,True
2196,0.02297806739807129,True
2226,0.02153491973876953,True
2190,0.018761873245239258,True
2142,0.02469801902770996,True
2160,0.031397104263305664,True
2202,0.016369104385375977,True
2244,0.0237271785736084,True
2118,0.02484416961669922,True
2166,0.02513885498046875,True
2136,0.016527891159057617,True
2142,0.019279003143310547,True
2154,0.017628908157348633,True
2082,0.022335052490234375,True
2160,0.017512798309326172,True
2016,0.021986007690429688,True
2190,0.025443077087402344,True
2118,0.020844221115112305,True
2088,0.015434980392456055,True
2136,0.0168609619140625,True
2118,0.01838397979736328,True
2058,0.016718149185180664,True
2112,0.02723097801208496,True
2124,0.02690291404724121,True
2196,0.0168149471282959,True
1998,0.01612114906311035,True
2166,0.02186417579650879,True
2148,0.02376389503479004,True
2010,0.014959096908569336,True
2058,0.018018722534179688,True
2118,0.016605138778686523,True
1980,0.021682024002075195,True
2088,0.017188072204589844,True
2112,0.015275001525878906,True
2136,0.027980804443359375,True
2184,0.03222298622131348,True
2016,0.024487018585205078,True
2136,0.02136397361755371,True
2112,0.017161130905151367,True
2136,0.025512218475341797,True
2154,0.015211105346679688,True
2124,0.027287006378173828,True
2202,0.01849508285522461,True
2118,0.016656875610351562,True
2112,0.017755746841430664,True
2148,0.0179746150970459,True
2142,0.02610301971435547,True
2148,0.020582199096679688,True
2088,0.01835799217224121,True
2124,0.01607489585876465,True
2190,0.01355600357055664,True
2040,0.014505147933959961,True
2064,0.025208711624145508,True
2058,0.01660895347595215,True
2076,0.023239850997924805,True
2280,0.015372753143310547,True
2172,0.018362998962402344,True
2088,0.018497705459594727,True
2040,0.025274038314819336,True
2172,0.018801212310791016,True
2130,0.017984628677368164,True
2124,0.024891138076782227,True
2100,0.0203399658203125,True
2064,0.0257718563079834,True
2106,0.019608020782470703,True
2088,0.01579594612121582,True
2064,0.017734766006469727,True
2088,0.016043901443481445,True
2166,0.02026677131652832,True
2184,0.013850688934326172,True
2196,0.014895200729370117,True
2166,0.018317222595214844,True
2088,0.015664100646972656,True
2100,0.015091896057128906,True
2082,0.01821732521057129,True
2208,0.02253580093383789,True
2148,0.022207021713256836,True
2106,0.02403712272644043,True
2160,0.015681028366088867,True
2160,0.054650068283081055,True
2154,0.02083110809326172,True
2142,0.020293235778808594,True
2130,0.021710872650146484,True
2136,0.017329931259155273,True
2184,0.024314165115356445,True
2070,0.0213010311126709,True
2268,0.018589019775390625,True
2208,0.017789840698242188,True
2286,0.026240110397338867,True
2232,0.014798164367675781,True
2136,0.015231847763061523,True
2178,0.018669605255126953,True
