num_updates,time_taken,is_valid
170126,25.045161247253418,True
130052,18.504395008087158,True
3079,0.49546217918395996,True
47673,7.723132848739624,True
3106,0.43360114097595215,True
46140,7.350683212280273,True
16683,3.9354407787323,True
40344,6.834337949752808,True
87861,20.861204147338867,True
329971,61.30400276184082,True
